"","Time","Sex","season","week","date","week_calender","season_calender","o104wk","Age","Cases","Population"
"1020","2005-W06","Male","2004",28,2005-02-07,6,"2005",0,"A10-19",42,4658349
"1021","2005-W07","Male","2004",29,2005-02-14,7,"2005",0,"A10-19",28,4658349
"1022","2005-W08","Male","2004",30,2005-02-21,8,"2005",0,"A10-19",31,4658349
"1023","2005-W09","Male","2004",31,2005-02-28,9,"2005",0,"A10-19",31,4658349
"1024","2005-W10","Male","2004",32,2005-03-07,10,"2005",0,"A10-19",29,4658349
"1025","2005-W11","Male","2004",33,2005-03-14,11,"2005",0,"A10-19",38,4658349
"1026","2005-W12","Male","2004",34,2005-03-21,12,"2005",0,"A10-19",27,4658349
"1027","2005-W13","Male","2004",35,2005-03-28,13,"2005",0,"A10-19",21,4658349
"1028","2005-W14","Male","2004",36,2005-04-04,14,"2005",0,"A10-19",26,4658349
"1029","2005-W15","Male","2004",37,2005-04-11,15,"2005",0,"A10-19",44,4658349
"1030","2005-W16","Male","2004",38,2005-04-18,16,"2005",0,"A10-19",42,4658349
"1031","2005-W17","Male","2004",39,2005-04-25,17,"2005",0,"A10-19",50,4658349
"1032","2005-W18","Male","2004",40,2005-05-02,18,"2005",0,"A10-19",28,4658349
"1033","2005-W19","Male","2004",41,2005-05-09,19,"2005",0,"A10-19",29,4658349
"1034","2005-W20","Male","2004",42,2005-05-16,20,"2005",0,"A10-19",28,4658349
"1035","2005-W21","Male","2004",43,2005-05-23,21,"2005",0,"A10-19",29,4658349
"1036","2005-W22","Male","2004",44,2005-05-30,22,"2005",0,"A10-19",26,4658349
"1037","2005-W23","Male","2004",45,2005-06-06,23,"2005",0,"A10-19",25,4658349
"1038","2005-W24","Male","2004",46,2005-06-13,24,"2005",0,"A10-19",19,4658349
"1039","2005-W25","Male","2004",47,2005-06-20,25,"2005",0,"A10-19",15,4658349
"1040","2005-W26","Male","2004",48,2005-06-27,26,"2005",0,"A10-19",14,4658349
"1041","2005-W27","Male","2004",49,2005-07-04,27,"2005",0,"A10-19",13,4658349
"1042","2005-W28","Male","2004",50,2005-07-11,28,"2005",0,"A10-19",4,4658349
"1043","2005-W29","Male","2004",51,2005-07-18,29,"2005",0,"A10-19",7,4658349
"1044","2005-W30","Male","2004",52,2005-07-25,30,"2005",0,"A10-19",3,4658349
"1045","2005-W31","Male","2005",1,2005-08-01,31,"2005",0,"A10-19",4,4588264
"1046","2005-W32","Male","2005",2,2005-08-08,32,"2005",0,"A10-19",5,4588264
"1047","2005-W33","Male","2005",3,2005-08-15,33,"2005",0,"A10-19",7,4588264
"1048","2005-W34","Male","2005",4,2005-08-22,34,"2005",0,"A10-19",4,4588264
"1049","2005-W35","Male","2005",5,2005-08-29,35,"2005",0,"A10-19",6,4588264
"1050","2005-W36","Male","2005",6,2005-09-05,36,"2005",0,"A10-19",9,4588264
"1051","2005-W37","Male","2005",7,2005-09-12,37,"2005",0,"A10-19",4,4588264
"1052","2005-W38","Male","2005",8,2005-09-19,38,"2005",0,"A10-19",5,4588264
"1053","2005-W39","Male","2005",9,2005-09-26,39,"2005",0,"A10-19",1,4588264
"1054","2005-W40","Male","2005",10,2005-10-03,40,"2005",0,"A10-19",2,4588264
"1055","2005-W41","Male","2005",11,2005-10-10,41,"2005",0,"A10-19",4,4588264
"1056","2005-W42","Male","2005",12,2005-10-17,42,"2005",0,"A10-19",3,4588264
"1057","2005-W43","Male","2005",13,2005-10-24,43,"2005",0,"A10-19",3,4588264
"1058","2005-W44","Male","2005",14,2005-10-31,44,"2005",0,"A10-19",6,4588264
"1059","2005-W45","Male","2005",15,2005-11-07,45,"2005",0,"A10-19",6,4588264
"1060","2005-W46","Male","2005",16,2005-11-14,46,"2005",0,"A10-19",6,4588264
"1061","2005-W47","Male","2005",17,2005-11-21,47,"2005",0,"A10-19",3,4588264
"1062","2005-W48","Male","2005",18,2005-11-28,48,"2005",0,"A10-19",8,4588264
"1063","2005-W49","Male","2005",19,2005-12-05,49,"2005",0,"A10-19",5,4588264
"1064","2005-W50","Male","2005",20,2005-12-12,50,"2005",0,"A10-19",7,4588264
"1065","2005-W51","Male","2005",21,2005-12-19,51,"2005",0,"A10-19",11,4588264
"1066","2005-W52","Male","2005",22,2005-12-26,52,"2005",0,"A10-19",9,4588264
"1067","2006-W01","Male","2005",23,2006-01-02,1,"2006",0,"A10-19",6,4588264
"1068","2006-W02","Male","2005",24,2006-01-09,2,"2006",0,"A10-19",12,4588264
"1069","2006-W03","Male","2005",25,2006-01-16,3,"2006",0,"A10-19",90,4588264
"1070","2006-W04","Male","2005",26,2006-01-23,4,"2006",0,"A10-19",11,4588264
"1071","2006-W05","Male","2005",27,2006-01-30,5,"2006",0,"A10-19",16,4588264
"1072","2006-W06","Male","2005",28,2006-02-06,6,"2006",0,"A10-19",13,4588264
"1073","2006-W07","Male","2005",29,2006-02-13,7,"2006",0,"A10-19",9,4588264
"1074","2006-W08","Male","2005",30,2006-02-20,8,"2006",0,"A10-19",6,4588264
"1075","2006-W09","Male","2005",31,2006-02-27,9,"2006",0,"A10-19",17,4588264
"1076","2006-W10","Male","2005",32,2006-03-06,10,"2006",0,"A10-19",10,4588264
"1077","2006-W11","Male","2005",33,2006-03-13,11,"2006",0,"A10-19",21,4588264
"1078","2006-W12","Male","2005",34,2006-03-20,12,"2006",0,"A10-19",13,4588264
"1079","2006-W13","Male","2005",35,2006-03-27,13,"2006",0,"A10-19",9,4588264
"1080","2006-W14","Male","2005",36,2006-04-03,14,"2006",0,"A10-19",11,4588264
"1081","2006-W15","Male","2005",37,2006-04-10,15,"2006",0,"A10-19",11,4588264
"1082","2006-W16","Male","2005",38,2006-04-17,16,"2006",0,"A10-19",7,4588264
"1083","2006-W17","Male","2005",39,2006-04-24,17,"2006",0,"A10-19",11,4588264
"1084","2006-W18","Male","2005",40,2006-05-01,18,"2006",0,"A10-19",7,4588264
"1085","2006-W19","Male","2005",41,2006-05-08,19,"2006",0,"A10-19",8,4588264
"1086","2006-W20","Male","2005",42,2006-05-15,20,"2006",0,"A10-19",11,4588264
"1087","2006-W21","Male","2005",43,2006-05-22,21,"2006",0,"A10-19",7,4588264
"1088","2006-W22","Male","2005",44,2006-05-29,22,"2006",0,"A10-19",11,4588264
"1089","2006-W23","Male","2005",45,2006-06-05,23,"2006",0,"A10-19",8,4588264
"1090","2006-W24","Male","2005",46,2006-06-12,24,"2006",0,"A10-19",9,4588264
"1091","2006-W25","Male","2005",47,2006-06-19,25,"2006",0,"A10-19",8,4588264
"1092","2006-W26","Male","2005",48,2006-06-26,26,"2006",0,"A10-19",4,4588264
"1093","2006-W27","Male","2005",49,2006-07-03,27,"2006",0,"A10-19",10,4588264
"1094","2006-W28","Male","2005",50,2006-07-10,28,"2006",0,"A10-19",7,4588264
"1095","2006-W29","Male","2005",51,2006-07-17,29,"2006",0,"A10-19",8,4588264
"1096","2006-W30","Male","2005",52,2006-07-24,30,"2006",0,"A10-19",3,4588264
"1097","2006-W31","Male","2006",1,2006-07-31,31,"2006",0,"A10-19",8,4512749
"1098","2006-W32","Male","2006",2,2006-08-07,32,"2006",0,"A10-19",4,4512749
"1099","2006-W33","Male","2006",3,2006-08-14,33,"2006",0,"A10-19",12,4512749
"1100","2006-W34","Male","2006",4,2006-08-21,34,"2006",0,"A10-19",13,4512749
"1101","2006-W35","Male","2006",5,2006-08-28,35,"2006",0,"A10-19",7,4512749
"1102","2006-W36","Male","2006",6,2006-09-04,36,"2006",0,"A10-19",2,4512749
"1103","2006-W37","Male","2006",7,2006-09-11,37,"2006",0,"A10-19",8,4512749
"1104","2006-W38","Male","2006",8,2006-09-18,38,"2006",0,"A10-19",8,4512749
"1105","2006-W39","Male","2006",9,2006-09-25,39,"2006",0,"A10-19",12,4512749
"1106","2006-W40","Male","2006",10,2006-10-02,40,"2006",0,"A10-19",5,4512749
"1107","2006-W41","Male","2006",11,2006-10-09,41,"2006",0,"A10-19",8,4512749
"1108","2006-W42","Male","2006",12,2006-10-16,42,"2006",0,"A10-19",5,4512749
"1109","2006-W43","Male","2006",13,2006-10-23,43,"2006",0,"A10-19",13,4512749
"1110","2006-W44","Male","2006",14,2006-10-30,44,"2006",0,"A10-19",6,4512749
"1111","2006-W45","Male","2006",15,2006-11-06,45,"2006",0,"A10-19",12,4512749
"1112","2006-W46","Male","2006",16,2006-11-13,46,"2006",0,"A10-19",48,4512749
"1113","2006-W47","Male","2006",17,2006-11-20,47,"2006",0,"A10-19",13,4512749
"1114","2006-W48","Male","2006",18,2006-11-27,48,"2006",0,"A10-19",17,4512749
"1115","2006-W49","Male","2006",19,2006-12-04,49,"2006",0,"A10-19",14,4512749
"1116","2006-W50","Male","2006",20,2006-12-11,50,"2006",0,"A10-19",28,4512749
"1117","2006-W51","Male","2006",21,2006-12-18,51,"2006",0,"A10-19",20,4512749
"1118","2006-W52","Male","2006",22,2006-12-25,52,"2006",0,"A10-19",20,4512749
"1119","2007-W01","Male","2006",23,2007-01-01,1,"2007",0,"A10-19",15,4512749
"1120","2007-W02","Male","2006",24,2007-01-08,2,"2007",0,"A10-19",29,4512749
"1121","2007-W03","Male","2006",25,2007-01-15,3,"2007",0,"A10-19",30,4512749
"1122","2007-W04","Male","2006",26,2007-01-22,4,"2007",0,"A10-19",21,4512749
"1123","2007-W05","Male","2006",27,2007-01-29,5,"2007",0,"A10-19",34,4512749
"1124","2007-W06","Male","2006",28,2007-02-05,6,"2007",0,"A10-19",55,4512749
"1125","2007-W07","Male","2006",29,2007-02-12,7,"2007",0,"A10-19",37,4512749
"1126","2007-W08","Male","2006",30,2007-02-19,8,"2007",0,"A10-19",40,4512749
"1127","2007-W09","Male","2006",31,2007-02-26,9,"2007",0,"A10-19",39,4512749
"1128","2007-W10","Male","2006",32,2007-03-05,10,"2007",0,"A10-19",43,4512749
"1129","2007-W11","Male","2006",33,2007-03-12,11,"2007",0,"A10-19",30,4512749
"1130","2007-W12","Male","2006",34,2007-03-19,12,"2007",0,"A10-19",30,4512749
"1131","2007-W13","Male","2006",35,2007-03-26,13,"2007",0,"A10-19",27,4512749
"1132","2007-W14","Male","2006",36,2007-04-02,14,"2007",0,"A10-19",25,4512749
"1133","2007-W15","Male","2006",37,2007-04-09,15,"2007",0,"A10-19",13,4512749
"1134","2007-W16","Male","2006",38,2007-04-16,16,"2007",0,"A10-19",24,4512749
"1135","2007-W17","Male","2006",39,2007-04-23,17,"2007",0,"A10-19",16,4512749
"1136","2007-W18","Male","2006",40,2007-04-30,18,"2007",0,"A10-19",23,4512749
"1137","2007-W19","Male","2006",41,2007-05-07,19,"2007",0,"A10-19",36,4512749
"1138","2007-W20","Male","2006",42,2007-05-14,20,"2007",0,"A10-19",21,4512749
"1139","2007-W21","Male","2006",43,2007-05-21,21,"2007",0,"A10-19",26,4512749
"1140","2007-W22","Male","2006",44,2007-05-28,22,"2007",0,"A10-19",18,4512749
"1141","2007-W23","Male","2006",45,2007-06-04,23,"2007",0,"A10-19",25,4512749
"1142","2007-W24","Male","2006",46,2007-06-11,24,"2007",0,"A10-19",23,4512749
"1143","2007-W25","Male","2006",47,2007-06-18,25,"2007",0,"A10-19",17,4512749
"1144","2007-W26","Male","2006",48,2007-06-25,26,"2007",0,"A10-19",11,4512749
"1145","2007-W27","Male","2006",49,2007-07-02,27,"2007",0,"A10-19",10,4512749
"1146","2007-W28","Male","2006",50,2007-07-09,28,"2007",0,"A10-19",11,4512749
"1147","2007-W29","Male","2006",51,2007-07-16,29,"2007",0,"A10-19",17,4512749
"1148","2007-W30","Male","2006",52,2007-07-23,30,"2007",0,"A10-19",16,4512749
"1149","2007-W31","Male","2007",1,2007-07-30,31,"2007",0,"A10-19",8,4437262
"1150","2007-W32","Male","2007",2,2007-08-06,32,"2007",0,"A10-19",12,4437262
"1151","2007-W33","Male","2007",3,2007-08-13,33,"2007",0,"A10-19",12,4437262
"1152","2007-W34","Male","2007",4,2007-08-20,34,"2007",0,"A10-19",18,4437262
"1153","2007-W35","Male","2007",5,2007-08-27,35,"2007",0,"A10-19",14,4437262
"1154","2007-W36","Male","2007",6,2007-09-03,36,"2007",0,"A10-19",10,4437262
"1155","2007-W37","Male","2007",7,2007-09-10,37,"2007",0,"A10-19",5,4437262
"1156","2007-W38","Male","2007",8,2007-09-17,38,"2007",0,"A10-19",22,4437262
"1157","2007-W39","Male","2007",9,2007-09-24,39,"2007",0,"A10-19",16,4437262
"1158","2007-W40","Male","2007",10,2007-10-01,40,"2007",0,"A10-19",16,4437262
"1159","2007-W41","Male","2007",11,2007-10-08,41,"2007",0,"A10-19",17,4437262
"1160","2007-W42","Male","2007",12,2007-10-15,42,"2007",0,"A10-19",16,4437262
"1161","2007-W43","Male","2007",13,2007-10-22,43,"2007",0,"A10-19",34,4437262
"1162","2007-W44","Male","2007",14,2007-10-29,44,"2007",0,"A10-19",20,4437262
"1163","2007-W45","Male","2007",15,2007-11-05,45,"2007",0,"A10-19",44,4437262
"1164","2007-W46","Male","2007",16,2007-11-12,46,"2007",0,"A10-19",59,4437262
"1165","2007-W47","Male","2007",17,2007-11-19,47,"2007",0,"A10-19",45,4437262
"1166","2007-W48","Male","2007",18,2007-11-26,48,"2007",0,"A10-19",51,4437262
"1167","2007-W49","Male","2007",19,2007-12-03,49,"2007",0,"A10-19",89,4437262
"1168","2007-W50","Male","2007",20,2007-12-10,50,"2007",0,"A10-19",90,4437262
"1169","2007-W51","Male","2007",21,2007-12-17,51,"2007",0,"A10-19",104,4437262
"1170","2007-W52","Male","2007",22,2007-12-24,52,"2007",0,"A10-19",37,4437262
"1171","2008-W01","Male","2006",23,2007-12-31,1,"2007",0,"A10-19",45,4512749
"1172","2008-W02","Male","2007",24,2008-01-07,2,"2008",0,"A10-19",93,4437262
"1173","2008-W03","Male","2007",25,2008-01-14,3,"2008",0,"A10-19",105,4437262
"1174","2008-W04","Male","2007",26,2008-01-21,4,"2008",0,"A10-19",115,4437262
"1175","2008-W05","Male","2007",27,2008-01-28,5,"2008",0,"A10-19",76,4437262
"1176","2008-W06","Male","2007",28,2008-02-04,6,"2008",0,"A10-19",61,4437262
"1177","2008-W07","Male","2007",29,2008-02-11,7,"2008",0,"A10-19",51,4437262
"1178","2008-W08","Male","2007",30,2008-02-18,8,"2008",0,"A10-19",62,4437262
"1179","2008-W09","Male","2007",31,2008-02-25,9,"2008",0,"A10-19",55,4437262
"1180","2008-W10","Male","2007",32,2008-03-03,10,"2008",0,"A10-19",42,4437262
"1181","2008-W11","Male","2007",33,2008-03-10,11,"2008",0,"A10-19",40,4437262
"1182","2008-W12","Male","2007",34,2008-03-17,12,"2008",0,"A10-19",43,4437262
"1183","2008-W13","Male","2007",35,2008-03-24,13,"2008",0,"A10-19",32,4437262
"1184","2008-W14","Male","2007",36,2008-03-31,14,"2008",0,"A10-19",32,4437262
"1185","2008-W15","Male","2007",37,2008-04-07,15,"2008",0,"A10-19",32,4437262
"1186","2008-W16","Male","2007",38,2008-04-14,16,"2008",0,"A10-19",37,4437262
"1187","2008-W17","Male","2007",39,2008-04-21,17,"2008",0,"A10-19",34,4437262
"1188","2008-W18","Male","2007",40,2008-04-28,18,"2008",0,"A10-19",21,4437262
"1189","2008-W19","Male","2007",41,2008-05-05,19,"2008",0,"A10-19",31,4437262
"1190","2008-W20","Male","2007",42,2008-05-12,20,"2008",0,"A10-19",15,4437262
"1191","2008-W21","Male","2007",43,2008-05-19,21,"2008",0,"A10-19",22,4437262
"1192","2008-W22","Male","2007",44,2008-05-26,22,"2008",0,"A10-19",26,4437262
"1193","2008-W23","Male","2007",45,2008-06-02,23,"2008",0,"A10-19",27,4437262
"1194","2008-W24","Male","2007",46,2008-06-09,24,"2008",0,"A10-19",12,4437262
"1195","2008-W25","Male","2007",47,2008-06-16,25,"2008",0,"A10-19",21,4437262
"1196","2008-W26","Male","2007",48,2008-06-23,26,"2008",0,"A10-19",18,4437262
"1197","2008-W27","Male","2007",49,2008-06-30,27,"2008",0,"A10-19",12,4437262
"1198","2008-W28","Male","2007",50,2008-07-07,28,"2008",0,"A10-19",12,4437262
"1199","2008-W29","Male","2007",51,2008-07-14,29,"2008",0,"A10-19",7,4437262
"1200","2008-W30","Male","2007",52,2008-07-21,30,"2008",0,"A10-19",14,4437262
"1201","2008-W31","Male","2008",1,2008-07-28,31,"2008",0,"A10-19",16,4337563
"1202","2008-W32","Male","2008",2,2008-08-04,32,"2008",0,"A10-19",30,4337563
"1203","2008-W33","Male","2008",3,2008-08-11,33,"2008",0,"A10-19",17,4337563
"1204","2008-W34","Male","2008",4,2008-08-18,34,"2008",0,"A10-19",15,4337563
"1205","2008-W35","Male","2008",5,2008-08-25,35,"2008",0,"A10-19",20,4337563
"1206","2008-W36","Male","2008",6,2008-09-01,36,"2008",0,"A10-19",10,4337563
"1207","2008-W37","Male","2008",7,2008-09-08,37,"2008",0,"A10-19",10,4337563
"1208","2008-W38","Male","2008",8,2008-09-15,38,"2008",0,"A10-19",14,4337563
"1209","2008-W39","Male","2008",9,2008-09-22,39,"2008",0,"A10-19",13,4337563
"1210","2008-W40","Male","2008",10,2008-09-29,40,"2008",0,"A10-19",15,4337563
"1211","2008-W41","Male","2008",11,2008-10-06,41,"2008",0,"A10-19",23,4337563
"1212","2008-W42","Male","2008",12,2008-10-13,42,"2008",0,"A10-19",24,4337563
"1213","2008-W43","Male","2008",13,2008-10-20,43,"2008",0,"A10-19",19,4337563
"1214","2008-W44","Male","2008",14,2008-10-27,44,"2008",0,"A10-19",26,4337563
"1215","2008-W45","Male","2008",15,2008-11-03,45,"2008",0,"A10-19",32,4337563
"1216","2008-W46","Male","2008",16,2008-11-10,46,"2008",0,"A10-19",43,4337563
"1217","2008-W47","Male","2008",17,2008-11-17,47,"2008",0,"A10-19",36,4337563
"1218","2008-W48","Male","2008",18,2008-11-24,48,"2008",0,"A10-19",39,4337563
"1219","2008-W49","Male","2008",19,2008-12-01,49,"2008",0,"A10-19",62,4337563
"1220","2008-W50","Male","2008",20,2008-12-08,50,"2008",0,"A10-19",71,4337563
"1221","2008-W51","Male","2008",21,2008-12-15,51,"2008",0,"A10-19",70,4337563
"1222","2008-W52","Male","2008",22,2008-12-22,52,"2008",0,"A10-19",32,4337563
"1223","2009-W01","Male","2007",23,2008-12-29,1,"2008",0,"A10-19",48,4437262
"1224","2009-W02","Male","2008",24,2009-01-05,2,"2009",0,"A10-19",62,4337563
"1225","2009-W03","Male","2008",25,2009-01-12,3,"2009",0,"A10-19",69,4337563
"1226","2009-W04","Male","2008",26,2009-01-19,4,"2009",0,"A10-19",78,4337563
"1227","2009-W05","Male","2008",27,2009-01-26,5,"2009",0,"A10-19",66,4337563
"1228","2009-W06","Male","2008",28,2009-02-02,6,"2009",0,"A10-19",70,4337563
"1229","2009-W07","Male","2008",29,2009-02-09,7,"2009",0,"A10-19",77,4337563
"1230","2009-W08","Male","2008",30,2009-02-16,8,"2009",0,"A10-19",74,4337563
"1231","2009-W09","Male","2008",31,2009-02-23,9,"2009",0,"A10-19",68,4337563
"1232","2009-W10","Male","2008",32,2009-03-02,10,"2009",0,"A10-19",56,4337563
"1233","2009-W11","Male","2008",33,2009-03-09,11,"2009",0,"A10-19",51,4337563
"1234","2009-W12","Male","2008",34,2009-03-16,12,"2009",0,"A10-19",53,4337563
"1235","2009-W13","Male","2008",35,2009-03-23,13,"2009",0,"A10-19",54,4337563
"1236","2009-W14","Male","2008",36,2009-03-30,14,"2009",0,"A10-19",36,4337563
"1237","2009-W15","Male","2008",37,2009-04-06,15,"2009",0,"A10-19",23,4337563
"1238","2009-W16","Male","2008",38,2009-04-13,16,"2009",0,"A10-19",28,4337563
"1239","2009-W17","Male","2008",39,2009-04-20,17,"2009",0,"A10-19",33,4337563
"1240","2009-W18","Male","2008",40,2009-04-27,18,"2009",0,"A10-19",27,4337563
"1241","2009-W19","Male","2008",41,2009-05-04,19,"2009",0,"A10-19",28,4337563
"1242","2009-W20","Male","2008",42,2009-05-11,20,"2009",0,"A10-19",14,4337563
"1243","2009-W21","Male","2008",43,2009-05-18,21,"2009",0,"A10-19",22,4337563
"1244","2009-W22","Male","2008",44,2009-05-25,22,"2009",0,"A10-19",16,4337563
"1245","2009-W23","Male","2008",45,2009-06-01,23,"2009",0,"A10-19",20,4337563
"1246","2009-W24","Male","2008",46,2009-06-08,24,"2009",0,"A10-19",7,4337563
"1247","2009-W25","Male","2008",47,2009-06-15,25,"2009",0,"A10-19",20,4337563
"1248","2009-W26","Male","2008",48,2009-06-22,26,"2009",0,"A10-19",8,4337563
"1249","2009-W27","Male","2008",49,2009-06-29,27,"2009",0,"A10-19",13,4337563
"1250","2009-W28","Male","2008",50,2009-07-06,28,"2009",0,"A10-19",18,4337563
"1251","2009-W29","Male","2008",51,2009-07-13,29,"2009",0,"A10-19",13,4337563
"1252","2009-W30","Male","2008",52,2009-07-20,30,"2009",0,"A10-19",3,4337563
"1253","2009-W31","Male","2009",1,2009-07-27,31,"2009",0,"A10-19",12,4249076
"1254","2009-W32","Male","2009",2,2009-08-03,32,"2009",0,"A10-19",14,4249076
"1255","2009-W33","Male","2009",3,2009-08-10,33,"2009",0,"A10-19",18,4249076
"1256","2009-W34","Male","2009",4,2009-08-17,34,"2009",0,"A10-19",20,4249076
"1257","2009-W35","Male","2009",5,2009-08-24,35,"2009",0,"A10-19",24,4249076
"1258","2009-W36","Male","2009",6,2009-08-31,36,"2009",0,"A10-19",18,4249076
"1259","2009-W37","Male","2009",7,2009-09-07,37,"2009",0,"A10-19",12,4249076
"1260","2009-W38","Male","2009",8,2009-09-14,38,"2009",0,"A10-19",17,4249076
"1261","2009-W39","Male","2009",9,2009-09-21,39,"2009",0,"A10-19",19,4249076
"1262","2009-W40","Male","2009",10,2009-09-28,40,"2009",0,"A10-19",18,4249076
"1263","2009-W41","Male","2009",11,2009-10-05,41,"2009",0,"A10-19",21,4249076
"1264","2009-W42","Male","2009",12,2009-10-12,42,"2009",0,"A10-19",11,4249076
"1265","2009-W43","Male","2009",13,2009-10-19,43,"2009",0,"A10-19",24,4249076
"1266","2009-W44","Male","2009",14,2009-10-26,44,"2009",0,"A10-19",20,4249076
"1267","2009-W45","Male","2009",15,2009-11-02,45,"2009",0,"A10-19",36,4249076
"1268","2009-W46","Male","2009",16,2009-11-09,46,"2009",0,"A10-19",36,4249076
"1269","2009-W47","Male","2009",17,2009-11-16,47,"2009",0,"A10-19",34,4249076
"1270","2009-W48","Male","2009",18,2009-11-23,48,"2009",0,"A10-19",35,4249076
"1271","2009-W49","Male","2009",19,2009-11-30,49,"2009",0,"A10-19",48,4249076
"1272","2009-W50","Male","2009",20,2009-12-07,50,"2009",0,"A10-19",45,4249076
"1273","2009-W51","Male","2009",21,2009-12-14,51,"2009",0,"A10-19",48,4249076
"1274","2009-W52","Male","2009",22,2009-12-21,52,"2009",0,"A10-19",36,4249076
"1275","2009-W53","Male","2009",23,2009-12-28,53,"2009",0,"A10-19",28,4249076
"1276","2010-W01","Male","2009",23,2010-01-04,1,"2010",0,"A10-19",52,4249076
"1277","2010-W02","Male","2009",24,2010-01-11,2,"2010",0,"A10-19",96,4249076
"1278","2010-W03","Male","2009",25,2010-01-18,3,"2010",0,"A10-19",103,4249076
"1279","2010-W04","Male","2009",26,2010-01-25,4,"2010",0,"A10-19",104,4249076
"1280","2010-W05","Male","2009",27,2010-02-01,5,"2010",0,"A10-19",104,4249076
"1281","2010-W06","Male","2009",28,2010-02-08,6,"2010",0,"A10-19",102,4249076
"1282","2010-W07","Male","2009",29,2010-02-15,7,"2010",0,"A10-19",99,4249076
"1283","2010-W08","Male","2009",30,2010-02-22,8,"2010",0,"A10-19",102,4249076
"1284","2010-W09","Male","2009",31,2010-03-01,9,"2010",0,"A10-19",102,4249076
"1285","2010-W10","Male","2009",32,2010-03-08,10,"2010",0,"A10-19",100,4249076
"1286","2010-W11","Male","2009",33,2010-03-15,11,"2010",0,"A10-19",109,4249076
"1287","2010-W12","Male","2009",34,2010-03-22,12,"2010",0,"A10-19",100,4249076
"1288","2010-W13","Male","2009",35,2010-03-29,13,"2010",0,"A10-19",65,4249076
"1289","2010-W14","Male","2009",36,2010-04-05,14,"2010",0,"A10-19",28,4249076
"1290","2010-W15","Male","2009",37,2010-04-12,15,"2010",0,"A10-19",49,4249076
"1291","2010-W16","Male","2009",38,2010-04-19,16,"2010",0,"A10-19",54,4249076
"1292","2010-W17","Male","2009",39,2010-04-26,17,"2010",0,"A10-19",56,4249076
"1293","2010-W18","Male","2009",40,2010-05-03,18,"2010",0,"A10-19",51,4249076
"1294","2010-W19","Male","2009",41,2010-05-10,19,"2010",0,"A10-19",34,4249076
"1295","2010-W20","Male","2009",42,2010-05-17,20,"2010",0,"A10-19",40,4249076
"1296","2010-W21","Male","2009",43,2010-05-24,21,"2010",0,"A10-19",41,4249076
"1297","2010-W22","Male","2009",44,2010-05-31,22,"2010",0,"A10-19",34,4249076
"1298","2010-W23","Male","2009",45,2010-06-07,23,"2010",0,"A10-19",24,4249076
"1299","2010-W24","Male","2009",46,2010-06-14,24,"2010",0,"A10-19",29,4249076
"1300","2010-W25","Male","2009",47,2010-06-21,25,"2010",0,"A10-19",20,4249076
"1301","2010-W26","Male","2009",48,2010-06-28,26,"2010",0,"A10-19",21,4249076
"1302","2010-W27","Male","2009",49,2010-07-05,27,"2010",0,"A10-19",21,4249076
"1303","2010-W28","Male","2009",50,2010-07-12,28,"2010",0,"A10-19",18,4249076
"1304","2010-W29","Male","2009",51,2010-07-19,29,"2010",0,"A10-19",24,4249076
"1305","2010-W30","Male","2009",52,2010-07-26,30,"2010",0,"A10-19",20,4249076
"1306","2010-W31","Male","2010",1,2010-08-02,31,"2010",0,"A10-19",13,4156837
"1307","2010-W32","Male","2010",2,2010-08-09,32,"2010",0,"A10-19",18,4156837
"1308","2010-W33","Male","2010",3,2010-08-16,33,"2010",0,"A10-19",19,4156837
"1309","2010-W34","Male","2010",4,2010-08-23,34,"2010",0,"A10-19",18,4156837
"1310","2010-W35","Male","2010",5,2010-08-30,35,"2010",0,"A10-19",12,4156837
"1311","2010-W36","Male","2010",6,2010-09-06,36,"2010",0,"A10-19",14,4156837
"1312","2010-W37","Male","2010",7,2010-09-13,37,"2010",0,"A10-19",15,4156837
"1313","2010-W38","Male","2010",8,2010-09-20,38,"2010",0,"A10-19",18,4156837
"1314","2010-W39","Male","2010",9,2010-09-27,39,"2010",0,"A10-19",15,4156837
"1315","2010-W40","Male","2010",10,2010-10-04,40,"2010",0,"A10-19",26,4156837
"1316","2010-W41","Male","2010",11,2010-10-11,41,"2010",0,"A10-19",20,4156837
"1317","2010-W42","Male","2010",12,2010-10-18,42,"2010",0,"A10-19",20,4156837
"1318","2010-W43","Male","2010",13,2010-10-25,43,"2010",0,"A10-19",21,4156837
"1319","2010-W44","Male","2010",14,2010-11-01,44,"2010",0,"A10-19",41,4156837
"1320","2010-W45","Male","2010",15,2010-11-08,45,"2010",0,"A10-19",45,4156837
"1321","2010-W46","Male","2010",16,2010-11-15,46,"2010",0,"A10-19",38,4156837
"1322","2010-W47","Male","2010",17,2010-11-22,47,"2010",0,"A10-19",45,4156837
"1323","2010-W48","Male","2010",18,2010-11-29,48,"2010",0,"A10-19",50,4156837
"1324","2010-W49","Male","2010",19,2010-12-06,49,"2010",0,"A10-19",65,4156837
"1325","2010-W50","Male","2010",20,2010-12-13,50,"2010",0,"A10-19",59,4156837
"1326","2010-W51","Male","2010",21,2010-12-20,51,"2010",0,"A10-19",45,4156837
"1327","2010-W52","Male","2010",22,2010-12-27,52,"2010",0,"A10-19",29,4156837
"1328","2011-W01","Male","2010",23,2011-01-03,1,"2011",0,"A10-19",43,4156837
"1329","2011-W02","Male","2010",24,2011-01-10,2,"2011",0,"A10-19",67,4156837
